Lat,Lng,Count
38.64,-121.95,1
40.57,-122.36,1
41.97,-121.91,1
37.58,-120.95,1
37.28,-121.95,1
40.86,-74.33,1
39.98,-82.94,1
39.87,-82.86,1
43.13,-77.47,1
39.2,-76.74,1
39.17,-78.03,1
39.11,-76.83,1
39.12,-76.83,1
39.45,-77.5,1
40.73,-74.09,1
43.6,-84.8,1
43.6,-84.82,1
43.13,-77.48,1
42.75,-84.74,1
39.57,-119.49,1
44.0,-70.36,1
42.29,-84.07,1
42.82,-73.67,1
42.84,-73.67,1
42.55,-71.48,1
33.92,-117.66,1
32.94,-117.24,1
34.27,-118.94,1
34.28,-118.93,1
39.94,-82.86,1
39.35,-77.17,1
39.82,-85.92,1
39.82,-85.91,1
32.53,-83.87,1
35.93,-79.02,1
35.58,-78.14,1
36.96,-84.08,1
35.61,-84.69,1
36.83,-76.32,1
36.11,-80.16,1
35.55,-84.32,1
41.31,-73.1,1
40.69,-73.6,1
40.36,-74.31,1
40.29,-74.74,1
39.24,-76.7,1
39.79,-75.55,1
40.08,-82.77,1
40.05,-75.52,1
40.1,-74.9,1
38.43,-78.85,1
41.64,-71.49,1
39.14,-121.59,1
47.4,-122.9,1
38.08,-78.4,1
42.73,-89.03,1
41.8,-87.8,1
41.98,-88.23,1
41.18,-96.14,1
41.89,-87.94,1
41.91,-87.69,1
44.91,-91.94,1
43.19,-90.21,1
43.19,-90.2,1
40.36,-89.45,1
42.72,-89.01,1
47.54,-122.04,1
26.03,-81.7,1
28.08,-82.5,1
25.91,-80.24,1
28.32,-82.67,1
28.3,-82.15,1
28.34,-81.44,1
28.78,-81.3,1
33.89,-79.13,1
35.95,-80.54,1
41.9,-88.94,1
29.58,-98.34,1
37.04,-86.21,1
30.2,-97.76,1
45.66,-122.58,1
47.19,-122.28,1
48.27,-121.96,1
35.71,-109.54,1
32.71,-111.5,1
34.96,-110.32,1
38.46,-112.62,1
40.0,-105.26,1
35.52,-97.52,1
35.6,-97.41,1
35.18,-97.49,1
30.39,-97.87,1
35.53,-97.52,1
35.51,-86.1,1
30.69,-86.79,1
32.84,-97.3,1
35.49,-97.47,1
30.01,-95.79,1
29.5,-98.48,1
33.63,-84.3,1
28.8,-82.49,1
27.9,-82.69,1
37.65,-77.25,1
28.05,-82.34,1
26.17,-80.15,1
32.42,-83.64,1
34.63,-82.78,1
24.93,-80.62,1
27.59,-81.95,1
27.16,-80.3,1
31.96,-83.75,1
32.22,-81.53,1
35.12,-85.23,1
33.12,-84.0,1
36.61,-79.55,1
35.05,-85.15,1
35.24,-80.8,1
35.34,-80.82,1
37.86,-78.74,1
39.41,-75.04,1
41.02,-81.5,1
38.01,-84.55,1
37.97,-84.52,1
27.96,-82.42,1
31.63,-84.83,1
31.64,-84.83,1
28.52,-81.46,1
39.17,-106.0,1
38.83,-104.75,1
40.71,-105.0,1
30.66,-87.86,1
33.41,-87.51,1
29.6,-95.24,1
36.11,-95.86,1
32.5,-96.82,1
35.89,-86.83,1
37.18,-87.72,1
40.7,-89.59,1
40.69,-89.59,1
41.13,-96.14,1
38.63,-94.35,1
39.01,-93.89,1
39.45,-89.64,1
38.68,-90.49,1
39.08,-94.61,1
32.54,-84.85,1
38.07,-84.51,1
39.66,-79.43,1
38.59,-78.73,1
37.18,-120.33,1
48.69,-122.4,1
45.59,-122.51,1
47.81,-122.65,1
47.82,-122.64,1
45.57,-123.02,1
31.8,-106.33,1
31.94,-106.41,1
34.83,-111.78,1
33.97,-112.13,1
39.36,-110.92,1
35.87,-86.47,1
30.7,-102.72,1
32.74,-97.1,1
30.45,-87.23,1
37.86,-88.94,1
37.82,-88.95,1
43.66,-93.72,1
41.98,-87.72,1
28.36,-80.74,1
48.84,-122.26,1
38.42,-122.78,1
39.69,-83.45,1
36.84,-121.51,1
39.65,-83.43,1
38.87,-77.21,1
39.97,-85.99,1
39.44,-84.32,1
38.84,-76.99,1
40.43,-74.49,1
40.12,-86.55,1
39.66,-79.47,1
43.92,-70.02,1
43.0,-83.77,1
42.63,-82.96,1
42.52,-71.63,1
42.11,-84.36,1
44.19,-70.24,1
43.36,-83.87,1
42.19,-75.64,1
34.22,-119.05,1
33.9,-117.49,1
34.41,-117.4,1
36.99,-81.07,1
39.59,-79.95,1
39.59,-79.94,1
39.21,-76.6,1
43.34,-88.62,1
43.34,-88.59,1
42.64,-89.55,1
42.64,-89.56,1
36.84,-76.23,1
37.56,-77.97,1
39.31,-77.11,1
39.32,-77.09,1
40.59,-74.62,1
39.99,-82.93,1
43.24,-71.47,1
38.51,-76.57,1
38.52,-76.57,1
39.09,-84.2,1
39.09,-84.25,1
43.21,-76.9,1
43.2,-76.94,1
44.15,-69.84,1
44.56,-68.81,1
34.18,-117.14,1
36.72,-94.94,1
40.26,-104.81,1
39.76,-104.9,1
35.32,-112.9,1
35.7,-109.29,1
40.66,-111.94,1
36.48,-87.25,1
36.18,-86.3,1
37.71,-88.57,1
37.68,-88.62,1
33.54,-84.4,1
33.55,-84.4,1
33.77,-84.23,1
36.0,-78.91,1
39.82,-75.23,1
39.98,-82.86,1
40.77,-81.39,1
39.47,-75.04,1
42.27,-71.2,1
42.73,-83.38,1
44.4,-69.13,1
35.94,-110.91,1
35.98,-110.71,1
37.32,-122.4,1
37.34,-121.97,1
37.28,-119.66,1
32.89,-83.67,1
32.9,-80.7,1
35.82,-78.85,1
35.45,-80.6,1
36.09,-80.24,1
36.89,-79.87,1
37.24,-77.4,1
37.52,-79.72,1
36.64,-83.43,1
35.29,-80.92,1
37.1,-80.69,1
41.7,-71.43,1
40.79,-73.35,1
40.77,-74.05,1
41.31,-73.88,1
41.31,-73.87,1
40.1,-74.78,1
41.42,-74.01,1
38.45,-78.84,1
38.08,-78.41,1
34.24,-84.39,1
34.45,-83.81,1
48.55,-122.35,1
32.51,-82.3,1
45.89,-120.73,1
32.71,-111.49,1
32.39,-106.7,1
33.3,-111.74,1
33.48,-111.99,1
40.31,-111.66,1
38.88,-111.29,1
38.83,-111.33,1
33.68,-87.09,1
29.99,-95.4,1
38.74,-95.01,1
41.78,-88.09,1
39.02,-94.14,1
42.2,-88.68,1
25.9,-80.22,1
28.04,-82.45,1
25.87,-80.17,1
33.89,-84.74,1
33.88,-84.73,1
36.83,-119.91,1
43.53,-86.38,1
39.62,-79.91,1
35.38,-97.5,1
41.84,-73.01,1
34.88,-117.07,1
34.14,-117.52,1
37.39,-120.74,1
39.32,-122.19,1
37.6,-122.22,1
38.63,-120.85,1
33.51,-112.13,1
41.69,-106.38,1
35.37,-97.49,1
41.82,-86.27,1
35.56,-97.65,1
35.42,-96.3,1
35.61,-97.43,1
29.69,-95.15,1
29.81,-94.97,1
30.36,-97.79,1
37.05,-88.65,1
44.95,-92.87,1
42.85,-89.04,1
41.84,-73.02,1
42.6,-84.47,1
41.05,-87.27,1
38.65,-76.06,1
41.49,-81.66,1
39.8,-82.27,1
39.77,-82.25,1
38.76,-75.59,1
38.76,-76.99,1
41.67,-73.81,1
41.67,-73.84,1
38.71,-76.99,1
41.5,-72.67,1
41.52,-72.67,1
38.46,-78.95,1
41.67,-73.8,1
39.95,-82.99,1
38.99,-77.09,1
41.39,-82.11,1
41.37,-81.82,1
41.13,-73.82,1
39.44,-76.83,1
40.62,-75.58,1
43.04,-88.13,1
27.99,-82.25,1
27.45,-82.43,1
38.22,-78.98,1
39.86,-82.82,1
40.11,-74.77,1
39.22,-84.51,1
39.52,-76.29,1
39.51,-76.27,1
39.8,-75.11,1
39.93,-86.14,1
40.13,-76.79,1
39.75,-86.23,1
39.21,-76.94,1
37.93,-76.86,1
38.81,-77.18,1
43.26,-73.66,1
43.25,-73.67,1
42.36,-83.58,1
42.32,-77.74,1
43.24,-71.4,1
42.47,-71.25,1
44.96,-68.71,1
40.11,-74.9,1
41.41,-73.42,1
28.53,-82.53,1
41.53,-83.62,1
27.99,-82.77,1
29.33,-81.06,1
26.93,-80.09,1
28.21,-82.66,1
30.32,-81.41,1
35.38,-82.39,1
37.12,-76.8,1
37.13,-76.81,1
35.68,-78.83,1
35.7,-78.83,1
35.19,-80.93,1
37.27,-79.94,1
36.98,-77.0,1
35.15,-80.99,1
36.09,-79.38,1
36.09,-79.4,1
38.73,-77.1,1
38.01,-84.56,1
40.41,-86.82,1
37.74,-121.52,1
41.56,-122.49,1
44.58,-68.47,1
39.66,-75.75,1
40.1,-80.92,1
41.26,-73.0,1
38.24,-76.42,1
38.25,-76.43,1
41.41,-73.67,1
41.42,-73.68,1
41.69,-83.55,1
39.99,-84.2,1
38.12,-78.23,1
41.23,-73.24,1
41.74,-71.12,1
39.55,-85.78,1
40.05,-77.96,1
40.77,-73.83,1
39.2,-84.37,1
40.21,-76.95,1
40.66,-80.08,1
40.57,-74.57,1
40.93,-74.1,1
39.79,-84.13,1
40.13,-80.94,1
39.25,-74.73,1
39.23,-74.71,1
41.2,-82.82,1
28.08,-82.7,1
28.67,-80.84,1
34.32,-77.92,1
28.44,-81.39,1
28.45,-81.24,1
33.05,-83.95,1
33.57,-80.83,1
28.57,-81.49,1
33.55,-83.13,1
28.61,-81.45,1
33.72,-84.84,1
30.66,-83.2,1
37.51,-77.78,1
37.35,-77.4,1
35.16,-78.72,1
35.4,-80.7,1
35.33,-80.83,1
35.35,-80.82,1
41.19,-82.83,1
38.84,-76.73,1
39.02,-84.61,1
45.27,-93.73,1
33.13,-87.64,1
45.95,-122.79,1
48.46,-122.53,1
47.19,-122.24,1
48.14,-122.19,1
32.13,-110.89,1
30.26,-97.81,1
30.63,-86.93,1
36.18,-86.4,1
35.99,-86.8,1
30.2,-97.87,1
42.67,-71.2,1
30.25,-97.7,1
32.32,-102.17,1
32.37,-86.29,1
29.61,-98.5,1
36.54,-87.24,1
41.65,-88.02,1
41.76,-87.97,1
42.35,-88.11,1
40.91,-96.48,1
37.94,-122.45,1
37.57,-122.4,1
39.16,-121.56,1
39.21,-121.51,1
42.19,-86.17,1
44.39,-72.95,1
44.03,-69.55,1
42.53,-72.63,1
41.87,-72.26,1
42.1,-76.25,1
44.55,-68.42,1
42.43,-71.1,1
41.96,-71.48,1
43.2,-77.58,1
42.39,-74.12,1
42.39,-74.13,1
42.04,-73.42,1
42.51,-71.12,1
36.84,-121.46,1
35.9,-119.28,1
34.24,-117.19,1
34.67,-118.15,1
37.96,-122.53,1
32.48,-80.97,1
34.26,-84.8,1
34.16,-80.96,1
39.0,-77.95,1
34.58,-83.41,1
34.59,-83.41,1
34.22,-84.49,1
30.28,-82.04,1
28.62,-81.75,1
36.05,-79.12,1
40.0,-82.93,1
38.49,-76.91,1
38.49,-76.92,1
40.12,-79.89,1
28.19,-82.35,1
39.55,-77.19,1
39.56,-77.18,1
38.64,-76.93,1
43.14,-78.88,1
43.6,-70.55,1
44.73,-68.97,1
43.76,-70.37,1
32.78,-117.21,1
35.25,-120.68,1
33.24,-84.82,1
34.67,-84.49,1
41.72,-87.78,1
44.22,-88.55,1
36.18,-78.58,1
36.07,-79.51,1
40.96,-85.3,1
40.06,-78.06,1
40.08,-78.06,1
41.66,-72.37,1
41.81,-72.62,1
44.07,-85.48,1
42.9,-70.82,1
43.24,-71.48,1
43.97,-85.84,1
44.0,-85.84,1
42.74,-84.56,1
47.72,-122.63,1
47.73,-122.64,1
39.2,-104.85,1
42.73,-89.06,1
42.73,-89.05,1
44.79,-93.29,1
34.9,-118.92,1
34.27,-118.59,1
37.74,-121.61,1
29.82,-94.89,1
36.12,-97.01,1
36.12,-97.02,1
41.72,-88.37,1
39.01,-93.94,1
45.04,-93.0,1
44.97,-93.5,1
44.98,-93.53,1
42.16,-87.96,1
42.33,-88.11,1
42.44,-88.14,1
42.43,-88.14,1
45.0,-93.46,1
44.99,-93.4,1
41.69,-93.77,1
29.07,-82.18,1
30.37,-83.24,1
27.98,-82.56,1
28.56,-81.19,1
28.19,-82.36,1
29.9,-95.2,1
42.69,-114.52,1
38.0,-121.81,1
40.62,-111.83,1
37.4,-121.88,1
38.16,-122.11,1
39.79,-122.2,1
37.75,-122.21,1
38.46,-121.84,1
37.41,-122.15,1
37.25,-121.89,1
37.96,-121.33,1
39.1,-120.95,1
37.76,-121.16,1
37.4,-121.93,1
48.07,-122.82,1
36.82,-114.05,1
32.19,-110.96,1
34.36,-111.42,1
34.34,-111.42,1
47.43,-111.5,1
38.84,-104.68,1
39.56,-104.94,1
41.55,-87.86,1
44.47,-88.02,1
32.36,-109.69,1
38.84,-92.84,1
39.56,-105.12,1
32.73,-97.61,1
29.82,-95.17,1
33.16,-97.07,1
36.31,-86.7,1
29.52,-98.45,1
45.01,-93.02,1
42.1,-88.29,1
38.8,-92.85,1
39.01,-93.96,1
33.3,-84.55,1
38.81,-90.58,1
44.24,-88.36,1
41.74,-88.03,1
38.8,-90.61,1
41.85,-88.28,1
34.33,-82.97,1
34.33,-82.96,1
34.11,-83.43,1
34.68,-85.0,1
33.61,-112.0,1
33.62,-112.0,1
34.27,-111.2,1
33.44,-112.32,1
43.08,-75.11,1
42.49,-71.55,1
42.57,-70.89,1
43.01,-78.95,1
42.97,-72.21,1
36.6,-121.87,1
34.01,-117.41,1
34.46,-120.06,1
37.64,-121.03,1
37.79,-121.14,1
37.96,-122.06,1
37.29,-120.46,1
47.85,-122.12,1
46.91,-122.66,1
46.91,-122.65,1
47.2,-122.2,1
47.7,-121.98,1
42.42,-123.0,1
33.63,-111.56,1
26.67,-81.6,1
30.88,-84.36,1
42.78,-87.81,1
39.07,-77.14,1
40.82,-72.97,1
38.19,-85.81,1
38.2,-85.71,1
39.04,-77.77,1
39.05,-77.77,1
41.51,-71.69,1
38.97,-77.76,1
41.56,-83.48,1
40.13,-74.9,1
39.49,-80.08,1
24.82,-80.82,1
39.34,-84.62,1
39.29,-76.82,1
39.96,-82.94,1
38.95,-77.19,1
41.9,-71.37,1
42.95,-74.62,1
42.97,-74.63,1
43.49,-72.12,1
42.47,-83.15,1
38.98,-80.06,1
39.58,-76.34,1
37.16,-76.54,1
37.27,-84.25,1
28.41,-81.4,1
28.03,-82.04,1
33.48,-82.14,1
28.37,-80.7,1
29.65,-81.67,1
28.31,-82.67,1
27.94,-82.76,1
28.57,-81.18,1
28.49,-81.31,1
32.99,-80.09,1
28.0,-82.38,1
28.51,-81.51,1
28.57,-81.45,1
34.06,-80.99,1
33.44,-84.71,1
30.71,-81.67,1
35.42,-81.64,1
36.02,-83.92,1
37.41,-77.55,1
42.75,-70.94,1
42.02,-71.25,1
41.35,-74.26,1
39.57,-76.5,1
40.18,-76.19,1
39.49,-77.55,1
40.27,-86.67,1
39.38,-76.71,1
39.08,-77.14,1
38.9,-83.9,1
38.91,-83.9,1
39.51,-76.54,1
39.78,-75.54,1
39.89,-74.58,1
38.91,-77.48,1
39.89,-74.57,1
40.65,-73.8,1
40.27,-86.68,1
39.15,-76.63,1
41.91,-73.77,1
42.3,-83.88,1
32.65,-117.09,1
32.84,-117.16,1
36.84,-121.55,1
40.21,-77.08,1
39.21,-78.14,1
39.73,-75.69,1
37.53,-75.83,1
42.79,-87.81,1
41.69,-87.68,1
32.4,-82.31,1
27.97,-82.44,1
32.37,-82.16,1
26.0,-80.14,1
28.83,-82.04,1
34.06,-83.57,1
26.13,-80.14,1
28.61,-81.5,1
28.26,-81.47,1
35.8,-78.6,1
36.78,-76.25,1
35.98,-82.55,1
35.48,-80.87,1
35.95,-83.13,1
35.95,-83.12,1
36.01,-78.89,1
35.5,-82.57,1
38.28,-122.27,1
38.24,-122.07,1
37.13,-121.63,1
35.68,-80.42,1
36.83,-80.85,1
41.36,-73.09,1
41.4,-74.34,1
41.27,-84.42,1
40.74,-73.54,1
38.97,-76.63,1
39.19,-76.63,1
39.68,-74.24,1
39.03,-75.46,1
41.01,-73.65,1
40.47,-74.28,1
39.01,-77.1,1
39.34,-84.39,1
39.97,-83.05,1
39.85,-85.42,1
41.12,-73.78,1
41.28,-73.82,1
41.15,-84.8,1
41.17,-84.74,1
35.42,-80.84,1
35.21,-84.87,1
37.73,-121.64,1
30.42,-82.9,1
38.14,-122.26,1
31.77,-106.48,1
33.28,-111.78,1
33.57,-111.93,1
38.85,-104.68,1
37.56,-102.62,1
37.62,-102.62,1
29.85,-95.36,1
29.55,-95.15,1
29.56,-98.35,1
33.01,-96.95,1
29.79,-95.69,1
37.76,-97.34,1
45.01,-93.12,1
39.81,-89.59,1
30.38,-83.3,1
29.61,-82.34,1
28.73,-81.31,1
32.39,-81.83,1
37.46,-77.65,1
33.93,-84.27,1
25.78,-80.19,1
25.15,-80.39,1
42.15,-87.78,1
39.07,-94.56,1
38.73,-94.46,1
41.9,-88.28,1
40.82,-96.78,1
30.49,-84.03,1
28.98,-82.36,1
33.41,-82.04,1
33.89,-84.45,1
28.17,-82.43,1
40.61,-85.54,1
28.02,-82.39,1
34.23,-82.9,1
34.2,-82.89,1
33.97,-83.88,1
37.57,-79.65,1
37.45,-77.49,1
37.22,-82.1,1
37.22,-82.11,1
37.09,-80.59,1
41.81,-88.2,1
37.64,-97.4,1
37.75,-97.28,1
29.6,-95.43,1
33.96,-112.71,1
34.42,-110.58,1
35.07,-106.64,1
35.02,-110.68,1
38.54,-107.94,1
40.97,-106.23,1
40.95,-106.22,1
37.96,-104.8,1
40.38,-111.3,1
40.31,-111.26,1
40.48,-104.64,1
40.48,-104.63,1
36.55,-87.25,1
34.0,-96.69,1
34.0,-96.68,1
32.67,-97.34,1
29.49,-98.4,1
32.92,-97.32,1
32.36,-86.24,1
35.1,-80.93,1
40.19,-74.84,1
35.84,-86.65,1
33.75,-111.5,1
39.02,-121.1,1
39.57,-119.51,1
38.33,-121.33,1
37.38,-122.0,1
46.27,-119.23,1
45.83,-122.54,1
47.56,-122.19,1
31.22,-103.33,1
33.7,-112.34,1
35.21,-113.26,1
39.86,-75.14,1
34.24,-112.11,1
33.65,-114.34,1
34.53,-112.24,1
38.88,-107.6,1
38.8,-107.71,1
41.61,-114.8,1
38.37,-104.94,1
33.41,-94.56,1
32.75,-97.27,1
38.24,-121.44,1
32.96,-117.16,1
42.68,-85.66,1
42.73,-85.67,1
39.62,-84.23,1
39.6,-79.93,1
40.66,-73.93,1
39.16,-86.28,1
39.18,-86.27,1
39.54,-76.26,1
38.67,-77.01,1
41.69,-83.57,1
41.59,-74.51,1
38.57,-77.32,1
38.21,-77.1,1
38.21,-77.09,1
39.31,-76.78,1
41.79,-86.11,1
41.8,-86.09,1
44.08,-69.48,1
41.85,-71.9,1
41.85,-71.89,1
44.54,-69.69,1
32.88,-111.93,1
34.59,-113.51,1
31.86,-106.44,1
27.16,-80.48,1
33.78,-83.97,1
28.43,-80.82,1
27.97,-82.5,1
27.97,-82.51,1
27.8,-81.22,1
27.24,-82.34,1
27.5,-81.8,1
27.21,-81.56,1
27.21,-81.68,1
27.16,-80.56,1
47.09,-118.87,1
31.54,-81.8,1
31.55,-81.82,1
33.72,-84.58,1
35.68,-81.91,1
35.48,-80.58,1
35.24,-80.89,1
35.21,-80.9,1
35.28,-80.86,1
35.34,-80.77,1
33.92,-84.09,1
25.87,-80.27,1
28.03,-82.41,1
34.67,-84.67,1
36.12,-111.23,1
34.93,-110.26,1
34.93,-110.27,1
32.66,-114.15,1
33.73,-112.12,1
33.62,-114.47,1
39.55,-107.59,1
40.7,-111.92,1
35.93,-86.53,1
35.3,-85.91,1
41.89,-87.73,1
38.96,-94.85,1
42.23,-87.94,1
42.18,-88.19,1
39.25,-94.51,1
42.21,-87.87,1
41.58,-90.36,1
45.13,-93.44,1
34.67,-84.71,1
37.25,-79.35,1
38.61,-76.93,1
41.63,-72.75,1
38.39,-75.42,1
41.89,-70.95,1
42.14,-72.0,1
42.67,-78.89,1
42.67,-78.88,1
42.92,-78.77,1
42.78,-70.93,1
42.56,-70.98,1
42.58,-71.31,1
41.88,-72.96,1
33.83,-117.18,1
39.36,-118.78,1
39.35,-118.78,1
37.66,-121.91,1
39.33,-120.28,1
38.35,-121.82,1
37.72,-121.69,1
47.04,-122.87,1
47.04,-122.96,1
45.5,-122.92,1
42.55,-71.84,1
40.57,-74.29,1
40.61,-73.42,1
37.95,-79.21,1
38.71,-75.9,1
38.55,-75.95,1
40.17,-74.23,1
40.78,-80.06,1
39.2,-84.38,1
40.61,-73.41,1
40.92,-73.87,1
41.24,-74.17,1
39.02,-76.61,1
39.15,-84.44,1
38.45,-75.23,1
41.12,-74.71,1
39.0,-77.03,1
40.79,-81.69,1
40.8,-81.68,1
41.66,-71.04,1
40.01,-85.77,1
41.28,-73.05,1
40.25,-76.18,1
29.71,-95.7,1
32.93,-97.1,1
45.18,-93.31,1
29.76,-95.0,1
38.64,-122.6,1
45.18,-122.41,1
35.65,-110.49,1
35.43,-110.43,1
34.83,-111.89,1
32.22,-112.69,1
32.22,-112.68,1
34.45,-114.27,1
40.3,-109.98,1
41.94,-87.73,1
35.8,-78.66,1
41.95,-87.74,1
38.68,-90.24,1
38.97,-92.39,1
38.59,-90.5,1
41.45,-90.56,1
42.84,-87.91,1
44.94,-93.24,1
30.48,-84.24,1
33.05,-83.94,1
38.02,-122.19,1
37.91,-121.29,1
34.34,-117.45,1
43.12,-85.6,1
36.14,-85.27,1
39.4,-76.55,1
38.42,-76.93,1
38.42,-76.92,1
39.03,-85.0,1
39.03,-85.01,1
41.13,-85.16,1
39.85,-84.19,1
38.65,-77.8,1
40.06,-83.0,1
39.3,-84.49,1
39.86,-82.83,1
41.24,-81.84,1
41.24,-81.92,1
42.21,-83.23,1
42.39,-73.98,1
42.39,-73.97,1
43.02,-73.79,1
42.79,-74.02,1
30.63,-83.18,1
28.66,-82.05,1
28.02,-82.21,1
40.11,-79.22,1
39.81,-86.29,1
40.38,-74.16,1
40.96,-73.82,1
39.34,-77.32,1
38.88,-77.05,1
38.37,-75.21,1
38.96,-77.54,1
39.87,-84.23,1
43.17,-77.43,1
43.2,-77.43,1
42.41,-74.06,1
42.41,-74.07,1
42.78,-78.86,1
42.33,-71.13,1
41.89,-74.04,1
41.91,-74.02,1
45.53,-122.29,1
39.75,-104.99,1
31.76,-97.1,1
41.38,-72.9,1
40.1,-74.69,1
34.22,-84.68,1
39.68,-82.68,1
34.22,-84.7,1
35.26,-82.41,1
35.56,-82.84,1
36.02,-78.9,1
35.84,-77.96,1
35.84,-77.93,1
35.45,-80.22,1
35.47,-80.22,1
37.12,-76.45,1
35.44,-80.63,1
35.28,-80.72,1
35.96,-85.08,1
39.23,-76.51,1
39.04,-76.68,1
38.18,-77.0,1
40.01,-83.03,1
39.98,-86.4,1
40.02,-86.44,1
39.6,-82.76,1
35.18,-80.73,1
35.77,-78.63,1
38.71,-90.34,1
40.75,-73.13,1
37.64,-77.5,1
36.13,-80.23,1
35.26,-81.04,1
35.56,-82.61,1
41.73,-71.42,1
38.92,-77.21,1
40.76,-73.88,1
41.32,-83.63,1
39.87,-75.32,1
40.69,-73.29,1
35.87,-78.85,1
40.07,-83.03,1
41.28,-83.64,1
40.29,-74.34,1
40.28,-74.33,1
40.69,-74.38,1
40.97,-72.16,1
40.97,-72.17,1
39.98,-83.18,1
39.98,-83.19,1
37.63,-77.51,1
33.15,-80.03,1
29.95,-82.57,1
33.66,-84.02,1
42.48,-88.27,1
39.08,-94.38,1
40.45,-88.97,1
40.44,-88.94,1
44.36,-89.13,1
45.03,-93.29,1
42.06,-88.06,1
42.76,-87.87,1
42.76,-87.86,1
39.01,-94.05,1
41.99,-88.12,1
41.11,-101.71,1
32.57,-83.88,1
32.68,-83.63,1
33.96,-84.07,1
33.95,-83.72,1
33.96,-83.72,1
28.32,-82.7,1
28.0,-82.19,1
41.14,-83.66,1
41.41,-82.23,1
41.68,-74.08,1
32.79,-96.68,1
31.17,-94.43,1
32.79,-97.46,1
41.69,-88.01,1
44.87,-93.16,1
45.53,-89.74,1
45.53,-89.75,1
43.92,-90.82,1
42.96,-87.98,1
41.74,-87.87,1
28.34,-82.7,1
31.31,-81.58,1
31.34,-81.6,1
32.88,-83.95,1
32.88,-83.93,1
32.85,-79.87,1
36.28,-78.95,1
37.61,-79.43,1
37.62,-79.43,1
36.04,-79.82,1
29.57,-98.48,1
32.71,-97.06,1
41.52,-74.03,1
29.78,-95.65,1
43.41,-84.25,1
43.41,-84.24,1
42.59,-82.9,1
42.63,-83.01,1
43.07,-83.68,1
43.61,-84.16,1
41.87,-74.8,1
42.64,-83.21,1
42.9,-85.78,1
42.81,-78.8,1
42.78,-78.85,1
34.2,-118.86,1
38.19,-122.14,1
40.17,-118.48,1
31.9,-106.44,1
34.97,-110.09,1
32.29,-110.95,1
32.29,-110.94,1
38.84,-104.76,1
41.58,-84.33,1
40.57,-79.57,1
40.0,-75.23,1
39.33,-83.02,1
41.36,-81.51,1
37.92,-78.08,1
40.09,-83.03,1
41.45,-73.07,1
38.32,-85.61,1
39.58,-75.24,1
41.33,-72.99,1
41.23,-80.57,1
41.19,-80.57,1
39.34,-83.03,1
43.5,-71.03,1
37.94,-84.38,1
39.42,-83.76,1
38.05,-84.54,1
38.07,-84.53,1
39.51,-75.23,1
39.42,-77.48,1
38.08,-84.54,1
38.2,-79.0,1
42.18,-72.61,1
41.68,-72.54,1
39.96,-74.99,1
40.79,-73.64,1
38.67,-75.41,1
42.79,-89.0,1
42.2,-87.81,1
44.83,-93.24,1
42.57,-88.05,1
42.56,-88.05,1
44.25,-91.47,1
44.24,-91.47,1
44.53,-88.01,1
38.55,-89.81,1
31.73,-83.65,1
32.14,-81.67,1
24.9,-80.65,1
34.82,-82.28,1
30.23,-81.55,1
31.63,-83.58,1
41.41,-81.67,1
39.67,-75.6,1
41.41,-81.66,1
38.87,-75.44,1
43.1,-75.25,1
41.88,-71.05,1
41.05,-73.79,1
43.61,-96.74,1
45.01,-93.01,1
44.46,-93.93,1
44.45,-93.94,1
44.05,-92.25,1
39.2,-94.59,1
47.25,-93.48,1
46.45,-94.65,1
45.56,-89.99,1
38.94,-92.6,1
43.67,-97.31,1
42.19,-83.24,1
41.71,-87.74,1
28.05,-82.7,1
25.5,-80.41,1
27.36,-80.41,1
28.59,-81.42,1
25.86,-80.18,1
28.59,-80.85,1
33.56,-82.17,1
38.97,-76.78,1
44.22,-87.76,1
37.1,-89.19,1
30.6,-87.16,1
30.19,-95.19,1
42.25,-71.04,1
42.76,-84.43,1
33.98,-117.97,1
34.13,-117.69,1
34.15,-118.78,1
47.78,-122.65,1
47.54,-122.19,1
45.21,-123.06,1
48.04,-114.23,1
46.87,-113.98,1
45.68,-109.45,1
35.6,-97.51,1
33.99,-97.13,1
33.94,-97.13,1
30.23,-97.75,1
29.85,-95.52,1
32.9,-97.1,1
32.73,-97.4,1
30.07,-95.43,1
45.13,-93.39,1
41.62,-87.61,1
41.81,-87.64,1
38.05,-78.96,1
42.29,-83.21,1
43.57,-72.15,1
42.48,-73.91,1
42.47,-73.92,1
47.37,-122.24,1
44.28,-106.56,1
43.79,-88.48,1
41.53,-88.09,1
27.71,-82.68,1
40.24,-74.28,1
45.27,-94.94,1
38.4,-75.57,1
39.39,-76.96,1
39.39,-76.97,1
39.66,-87.43,1
39.65,-87.42,1
40.96,-85.29,1
39.59,-78.83,1
39.4,-81.41,1
43.6,-83.91,1
42.52,-70.98,1
42.22,-83.56,1
42.65,-85.98,1
42.67,-85.99,1
40.08,-74.96,1
38.75,-77.08,1
41.04,-81.88,1
40.3,-75.37,1
39.8,-83.03,1
39.83,-83.03,1
41.04,-73.67,1
40.8,-80.3,1
40.74,-73.94,1
38.95,-82.11,1
38.09,-83.89,1
40.78,-72.98,1
41.09,-73.8,1
39.07,-84.65,1
40.33,-74.69,1
40.32,-74.7,1
40.39,-74.34,1
41.06,-74.07,1
43.02,-77.48,1
42.24,-85.59,1
42.92,-70.87,1
40.25,-104.04,1
32.87,-117.2,1
47.23,-121.17,1
